id,name,complex,district,eupmyeon,sector_code,sector,sector_group,product,workers_band,workers,reg_type,first_registered,mfg_area_band,address,sites,source,as_of,founded,tags
x0135,대도건업(주),산단 외,동구,,,유리 및 창호 공사업,기타 제조,,1~9명,5,,,,대구광역시 동구 동부로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0136,국영건설주식회사,산단 외,달성군,,,포장 공사업,기타 제조,,1~9명,4,,,,대구광역시 달성군 화원읍 성화로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0137,(주)성림전기,산단 외,북구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,5,,,,대구광역시 북구 유통단지로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0138,(주)창민건설,산단 외,동구,,,유리 및 창호 공사업,기타 제조,,1~9명,3,,,,대구광역시 동구 해동로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0139,중앙모터스(주) 본점,산단 외,서구,,,자동차 신품 판매업,자동차·부품,,50~299명,242,,,,대구광역시 서구 와룡로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0140,（주)민스텍스타일,산단 외,달서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,3,,,,대구광역시 달서구 달서대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0141,(주)대웅피앤피,산단 외,중구,,,스크린 인쇄업,기타 제조,,1~9명,4,,,,대구광역시 중구 명륜로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0142,(주)문화개발,산단 외,달서구,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 달서구 용산로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0143,(주)해냄스틸,산단 외,달성군,,,1차 금속제품 도매업,기계·금속,,1~9명,6,,,,대구광역시 달성군 다사읍 세천로1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0144,(주)텍스밀,산단 외,서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,5,,,,대구광역시 서구 팔달로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0145,골드존,산단 외,중구,,,시계 및 귀금속 제품 도매업,기계·금속,,10~49명,13,,,,대구광역시 중구 동성로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0146,(주)진하텍스타일,산단 외,서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,3,,,,대구광역시 서구 평리로35길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0147,(주)대빈,산단 외,달서구,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0148,대구쇼핑백,산단 외,북구,,,위생용 종이제품 제조업,기타 제조,,10~49명,14,,,,대구광역시 북구 오봉로24길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0149,(주）초림건설,산단 외,달성군,,,유리 및 창호 공사업,기타 제조,,1~9명,3,,,,대구광역시 달성군 옥포읍 간경3길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0150,보광테크,산단 외,동구,,,제조 / 산업용강화플라스틱성형제품,화학·에너지,,10~49명,12,,,,대구광역시 동구 입석로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0151,주식회사 탑테크 코퍼레이션,산단 외,수성구,,,운송장비용 조명장치 제조업,전기·전자,,1~9명,4,,,,대구광역시 수성구 유니버시아드로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0152,삼익에이치디에스(주),산단 외,달성군,,,기어 및 동력전달장치 제조업,기타 제조,,10~49명,34,,,,대구광역시 달성군 구지면 달성2차동2로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0153,(주)세방기업,산단 외,달서구,,,합성수지 및 기타 플라스틱 물질 제조업,화학·에너지,,1~9명,5,,,,대구광역시 달서구 성서서로36길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2003,
x0154,(주)모아넷,산단 외,달서구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,3,,,,대구광역시 달서구 와룡로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0155,주식회사 디벨론대구부품센터,산단 외,북구,,,건설ㆍ광업용 기계 및 장비 도매업,기계·금속,,1~9명,6,,,,대구광역시 북구 옥산로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0156,(주)정풍시큐리티,산단 외,동구,,,유선 통신장비 제조업,전기·전자,,50~299명,90,,,,대구광역시 동구 송라로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0157,(주)명문전기상사,산단 외,북구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,5,,,,대구광역시 북구 유통단지로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0158,(주)마인드온,산단 외,북구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,23,,,,대구광역시 북구 동천로23길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0159,한미철강(주),산단 외,북구,,,1차 금속제품 도매업,기계·금속,,1~9명,5,,,,대구광역시 북구 유통단지로21길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0160,(주) 미디어엠,산단 외,달서구,,,일반용 전기 조명장치 제조업,전기·전자,,1~9명,3,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0161,(주  )E.O.S,산단 외,동구,,,안경 및 안경렌즈 제조업,의료·바이오,,50~299명,85,,,,대구광역시 동구 율암로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0162,（주）한일서적,산단 외,중구,,,서적  잡지 및 기타 인쇄물 도매업,기타 제조,,1~9명,5,,,,대구광역시 중구 이천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0163,주식회사매크로,산단 외,북구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,5,,,,대구광역시 북구 유통단지로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0164,(주)테라정보지점,산단 외,북구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,4,,,,대구광역시 북구 유통단지로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0165,주）신풍쇼핑백,산단 외,달성군,,,골판지 제조업,기타 제조,,10~49명,21,,,,대구광역시 달성군 현풍읍 현풍서로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0166,주식회사 에타,산단 외,수성구,,,전동기 및 발전기 제조업,전기·전자,,1~9명,5,,,,대구광역시 수성구 알파시티1로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0167,현대신평리판매(주),산단 외,서구,,,자동차 신품 판매업,자동차·부품,,1~9명,3,,,,대구광역시 서구 국채보상로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0168,(주  )덕운실업,산단 외,달서구,,,골재  벽돌 및 시멘트 도매업,기타 제조,,1~9명,8,,,,대구광역시 달서구 성서4차첨단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0169,(주)창성개발,산단 외,수성구,,,기타 엔지니어링 서비스업,기타 서비스,,1~9명,7,,,,대구광역시 수성구 달구벌대로496길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0170,(주)부광트윈시스템,산단 외,동구,,,유리 및 창호 공사업,기타 제조,,10~49명,11,,,,대구광역시 동구 대림로2길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0171,삼우토목엔지니어링(주),산단 외,달서구,,,기타 엔지니어링 서비스업,기타 서비스,,1~9명,9,,,,대구광역시 달서구 대명천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0172,(주)에듀파인,산단 외,수성구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,4,,,,대구광역시 수성구 상록로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0173,(주)대산식품,산단 외,북구,,,수산물 가공식품 도매업,식품,,1~9명,8,,,,대구광역시 북구 도남중앙로2길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0174,(주)하나로시스템,산단 외,동구,,,연사 및 가공사 제조업 / 특수직물 및 기타 직물 직조,섬유·패션,,1~9명,6,,,,대구광역시 동구 율하동로19길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0175,(주)태성건설,산단 외,수성구,,,유리 및 창호 공사업,기타 제조,,1~9명,7,,,,대구광역시 수성구 월드컵로5길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0176,주식회사우정무역,산단 외,달서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,5,,,,대구광역시 달서구 성서공단북로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0177,(재)한국산업평가연구원,산단 외,동구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,1~9명,5,,,,대구광역시 동구 화랑로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0178,대성환경에너지(주),산단 외,달성군,,,비금속류 원료 재생업,기계·금속,,10~49명,14,,,,대구광역시 달성군 다사읍 다사로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0179,(주)이현테크,산단 외,서구,,,배전반 및 전기 자동제어반 제조업,전기·전자,,1~9명,4,,,,대구광역시 서구 와룡로87길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0180,(주)혜경,산단 외,동구,,,연사 및 가공사 제조업 / 특수직물 및 기타 직물 직조,섬유·패션,,1~9명,6,,,,대구광역시 동구 동촌로56길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0181,(주)평화뉴스,산단 외,동구,,,데이터베이스 및 온라인 정보 제공업,소프트웨어·IT,,1~9명,3,,,,대구광역시 동구 국채보상로155길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0182,블루핸즈 대봉점,산단 외,중구,,,자동차 전문 수리업,자동차·부품,,10~49명,11,,,,대구광역시 중구 이천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0183,아이큰숲치과의원,산단 외,수성구,,,치과의원,의료·바이오,,10~49명,23,,,,대구광역시 수성구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0184,(주)보림텍스타일,산단 외,서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,4,,,,대구광역시 서구 와룡로66길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0185,(주)현대포토닉스,산단 외,북구,,,안경 및 안경렌즈 제조업,의료·바이오,,1~9명,7,,,,대구광역시 북구 중앙대로123길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0186,남선기공대경판매(주),산단 외,북구,,,공작용 기계 및 장비 도매업,기계·금속,,1~9명,3,,,,대구광역시 북구 침산로54길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0187,진천점현대자동차,산단 외,달서구,,,자동차 전문 수리업,자동차·부품,,10~49명,10,,,,대구광역시 달서구 상화로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0188,해동플랜트,산단 외,달성군,,,산업 처리공정 제어장비 제조업,기계·금속,,10~49명,10,,,,대구광역시 달성군 논공읍 비슬로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0189,주식회사진솔,산단 외,달서구,,,자동차 중고 부품 및 내장품 판매업,자동차·부품,,10~49명,13,,,,대구광역시 달서구 성서공단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0190,남대구현대서비스,산단 외,달서구,,,자동차 종합 수리업,자동차·부품,,10~49명,20,,,,대구광역시 달서구 성서공단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0191,성재정공,산단 외,서구,,,솜 및 실 염색 가공업 / 직물  편조 원단 및 의복류,섬유·패션,,10~49명,12,,,,대구광역시 서구 국채보상로14길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0192,주식회사 진성,산단 외,수성구,,,기타 산업용 기계 및 장비 도매업,기계·금속,,1~9명,3,,,,대구광역시 수성구 무학로21길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0193,경운엔지니어링,산단 외,서구,,,기타 물품 취급장비 제조업,기계·금속,,10~49명,13,,,,대구광역시 서구 평리로17길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0194,태성DLP,산단 외,중구,,,스크린 인쇄업,기타 제조,,10~49명,22,,,,대구광역시 중구 명덕로35길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0195,계명대학교산학협력단,산단 외,달서구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,300명 이상,337,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0196,주식회사에프앤디테크,산단 외,북구,,,기타 산업용 기계 및 장비 도매업,기계·금속,,1~9명,3,,,,대구광역시 북구 학정로110길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0197,우림식품,산단 외,달서구,,,육류 가공식품 도매업,식품,,10~49명,14,,,,대구광역시 달서구 상화로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0198,계명문화대학교 산학협력단,산단 외,달서구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,10~49명,41,,,,대구광역시 달서구 달서대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0199,킴스텍주식회사,산단 외,달서구,,,그 외 기타 기계 및 장비 도매업,기계·금속,,1~9명,3,,,,대구광역시 달서구 성서공단북로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0200,고려렌트카（주）,산단 외,동구,,,자동차 임대업(렌트카),자동차·부품,,1~9명,6,,,,대구광역시 동구 신암남로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0201,대진블라인드,산단 외,동구,,,라이터  연소물 및 흡연용품 제조업,기타 제조,,10~49명,11,,,,대구광역시 동구 효동로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0202,영남이공대학산학협력단,산단 외,남구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,10~49명,42,,,,대구광역시 남구 현충로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0203,（주）에스엠글로벌,산단 외,서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,7,,,,대구광역시 서구 북비산로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0204,명진치과의원,산단 외,중구,,,치과병원,의료·바이오,,10~49명,29,,,,대구광역시 중구 중앙대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0205,(주)대한복지산업,산단 외,북구,,,비금속류 원료 재생업,기계·금속,,1~9명,4,,,,대구광역시 북구 호국로51길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0206,용은건설주식회사,산단 외,달성군,,,유리 및 창호 공사업,기타 제조,,1~9명,6,,,,대구광역시 달성군 다사읍 왕선로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
x0207,리즈치과의원,산단 외,중구,,,치과의원,의료·바이오,,10~49명,14,,,,대구광역시 중구 동성로1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2004,
